molecule_name,score
rxn:2:137210:165969,0.12730449863842555
rxn:2:138608:96010,0.12730280061562857
rxn:2:89710:96010,0.12730036735534667
rxn:2:131373:120359,0.12726839184761046
rxn:2:78534:122772,0.1272644769577753
rxn:2:162522:66791,0.12725778955679673
rxn:2:89710:131279,0.12711353848377863
rxn:2:169659:140099,0.1270863151550293
rxn:2:131907:169326,0.12706224620342255
rxn:2:89710:144543,0.1268995647077207
rxn:2:126818:151136,0.12684418048177445
rxn:2:73830:118774,0.12669605275859003
rxn:2:131373:137331,0.1266813337802887
rxn:2:108600:154249,0.12662821787374992
rxn:2:73830:110041,0.1266064332879108
rxn:2:150920:80888,0.126565036950288
rxn:2:112914:94543,0.12653897897056912
rxn:2:126818:157648,0.1265243512612802
rxn:2:99046:108287,0.12645912170410156
rxn:2:126818:159258,0.12644430569240026
rxn:2:112914:140099,0.1263868782831275
rxn:2:118285:165969,0.12636670470237732
rxn:2:112914:144543,0.1263421034812927
rxn:2:110995:172618,0.1263413738321375
rxn:2:119048:93243,0.12633812698450955
rxn:2:112914:66791,0.12627528543057648
rxn:2:138608:113626,0.12624637976936673
rxn:2:137210:144543,0.12623775922335112
rxn:2:145788:166533,0.12618799456234636
rxn:2:139810:169604,0.12617449249540055
rxn:2:118285:68807,0.12601612164424017
rxn:2:125845:155096,0.12597540020942688
rxn:2:130370:135906,0.1259222999215126
rxn:2:89710:150743,0.12588784327873817
rxn:2:89710:122855,0.12588096161683401
rxn:2:84393:116842,0.12586354732513427
rxn:2:83428:122772,0.12576985630122098
rxn:2:126818:142273,0.1257602638668484
rxn:2:66651:82371,0.12569120526313782
rxn:2:90367:133432,0.1256759548187256
rxn:2:148561:116515,0.12566714332653925
rxn:2:78534:172618,0.12563156304152115
rxn:2:89710:135906,0.12562695264816284
rxn:2:139810:172618,0.1255284172517282
rxn:2:66651:149170,0.1254508953828078
rxn:2:130370:142664,0.1254095733165741
rxn:2:66651:159258,0.12536214930670603
rxn:2:90367:149170,0.12531231641769408
rxn:2:110995:157206,0.12529232987651118
rxn:2:89710:155326,0.12526933210236685
rxn:2:117098:166287,0.12526684557950055
rxn:2:138608:136054,0.12526411077250604
rxn:2:148561:109025,0.12519330703295195
rxn:2:73830:140099,0.1251815309127172
rxn:2:119048:80888,0.1251587434248491
rxn:2:125845:85400,0.12507666782899338
rxn:2:119048:75079,0.1250556300986897
rxn:2:137210:166234,0.1250371049951624
rxn:2:109375:169604,0.1250283232441655
rxn:2:89710:81125,0.12497476736704509
rxn:2:73830:170892,0.12496788914387043
rxn:2:166916:113963,0.12495975494384766
