name,score
rxn:2:87876:67213,0.13349846818230368
rxn:2:99558:169412,0.14280230232647487
rxn:2:86811:165092,0.1532635236608571
rxn:2:82001:171231,0.1255850470983065
rxn:2:73100:170060,0.14606217984799985
rxn:2:74139:160624,0.13901024139844453
rxn:2:134853:169412,0.13736077012686893
rxn:2:113875:83817,0.14273620219457717
rxn:2:66657:170060,0.14846504160336085
rxn:2:141397:170246,0.10125424581415512
rxn:2:139105:169115,0.13030964987618582
rxn:2:72524:170060,0.14362977941830954
rxn:2:72299:169412,0.14165174078058312
rxn:2:75212:169305,0.1336734936787532
rxn:2:89640:142183,0.12160314718882242
rxn:2:95380:173016,0.1373256253344672
rxn:2:132002:139570,0.14961131572723388
rxn:2:122955:171231,0.15205780948911393
rxn:2:76440:170060,0.14661179270063127
rxn:2:111682:152446,0.10819356971316868
rxn:2:141290:169412,0.11696617470847236
rxn:2:132002:166540,0.13527316958815963
rxn:2:137734:169412,0.15376620457090182
rxn:2:147243:142183,0.10508000223260176
rxn:2:133392:170235,0.1347606224673135
rxn:2:144636:120181,0.11582064309290477
rxn:2:86811:116842,0.12724202665789375
rxn:2:141819:169085,0.1178755799929301
rxn:2:77440:171492,0.1300815706667693
rxn:2:131506:170235,0.14539289932984573
rxn:2:118157:173089,0.15237015060016088
rxn:1:41974:39052,0.09772732853889465
rxn:2:110352:150431,0.15084834609712874
rxn:2:108186:169851,0.15043499072392783
rxn:2:139686:170060,0.13223483385863127
rxn:2:86811:104467,0.15291448593139648
rxn:2:171940:142183,0.15690340101718903
rxn:2:109607:171492,0.12520684003829957
rxn:2:172182:142183,0.14381546053019437
rxn:2:70555:170411,0.15335690153056178
rxn:2:67187:172751,0.13654567415897662
rxn:2:129576:171231,0.117920241355896
rxn:2:83579:170060,0.12392128944396973
rxn:2:106616:170060,0.08906763532887334
rxn:2:139659:169412,0.1543118600492124
rxn:2:80346:126659,0.12647592067718505
rxn:2:124177:169739,0.14597159829632989
rxn:2:76625:172751,0.1461637492837577
rxn:2:88838:142183,0.13205926285849678
rxn:2:116231:169412,0.12576055968249286
rxn:2:97024:105841,0.1365520412271673
rxn:2:114429:169412,0.15220018227895102
rxn:2:95370:169412,0.137489652633667
