Reactant analysis summary
========================================================================
Source:    /root/workspace/nova-4090/data/rxn4.csv
Molecules: 2207
Detail:    /root/workspace/nova-4090/data/rxn4_reactant_analysis.csv

------------------------------------------------------------------------
Position 1  (793 unique reactants)
------------------------------------------------------------------------
   reactant_id   count       avg_score       max_score
        188030       1    0.1283626660    0.1283626660
        192097       1    0.1283626660    0.1283626660
        181246       1    0.1272020251    0.1272020251
        199122       1    0.1263442898    0.1263442898
        196521       1    0.1261670562    0.1261670562
        179402       1    0.1254713193    0.1254713193
        198556       1    0.1253359318    0.1253359318
        198697       1    0.1253117919    0.1253117919
        210367       1    0.1252806957    0.1252806957
        203102       1    0.1248721331    0.1248721331
        179579       1    0.1245237248    0.1245237248
        196316       1    0.1243345656    0.1243345656
        188730       1    0.1236289584    0.1236289584
        192413       1    0.1236289584    0.1236289584
        185703       1    0.1232075791    0.1232075791
        188352       1    0.1232075791    0.1232075791
        194947       1    0.1231598601    0.1231598601
        208098       1    0.1230815394    0.1230815394
        194958       1    0.1229268394    0.1229268394
        198905       1    0.1228459960    0.1228459960
        186149       1    0.1226174957    0.1226174957
        197644       1    0.1224640409    0.1224640409
        195643       1    0.1223591295    0.1223591295
        191360       1    0.1222510423    0.1222510423
        196613       1    0.1222372452    0.1222372452
        218260       1    0.1221192648    0.1221192648
        211955       1    0.1220003755    0.1220003755
        195472       1    0.1218156625    0.1218156625
        211657       1    0.1215503539    0.1215503539
        211965       1    0.1212836901    0.1212836901
        220575       1    0.1211506248    0.1211506248
        192946       1    0.1210775904    0.1210775904
        212030       1    0.1210258133    0.1210258133
        208987       1    0.1207578613    0.1207578613
        195958       1    0.1203858311    0.1203858311
        217322       1    0.1203791524    0.1203791524
        197381       1    0.1203740058    0.1203740058
        195960       1    0.1201890757    0.1201890757
        194930       1    0.1201058407    0.1201058407
        179026       1    0.1200771046    0.1200771046
        217500       1    0.1199726842    0.1199726842
        190566       1    0.1190147549    0.1190147549
        195416       1    0.1189980464    0.1189980464
        212140       1    0.1188855415    0.1188855415
        195312       1    0.1186274698    0.1186274698
        178755       1    0.1185737501    0.1185737501
        191670       1    0.1185487198    0.1185487198
        195125       1    0.1185474923    0.1185474923
        188844       1    0.1185190395    0.1185190395
        201456       1    0.1183324578    0.1183324578
        188727       1    0.1180462030    0.1180462030
        186104       1    0.1178670837    0.1178670837
        195428       1    0.1177941613    0.1177941613
        179450       1    0.1177593780    0.1177593780
        210137       1    0.1174443771    0.1174443771
        192313       1    0.1171102257    0.1171102257
        179032       1    0.1170232061    0.1170232061
        196328       1    0.1169987646    0.1169987646
        208278       1    0.1169987646    0.1169987646
        179438       1    0.1169774696    0.1169774696
        178975       1    0.1169160869    0.1169160869
        179031       1    0.1168152031    0.1168152031
        186338       1    0.1162799990    0.1162799990
        211824       1    0.1161486578    0.1161486578
        210274       1    0.1161344862    0.1161344862
        199231       1    0.1160559732    0.1160559732
        208261       1    0.1155222321    0.1155222321
        210228       1    0.1153287341    0.1153287341
        178689       1    0.1152768550    0.1152768550
        210275       1    0.1151346979    0.1151346979
        200163       1    0.1151049894    0.1151049894
        217231       1    0.1150469521    0.1150469521
        202875       1    0.1150262952    0.1150262952
        198680       1    0.1150043089    0.1150043089
        195452       1    0.1148776958    0.1148776958
        195188       1    0.1147560938    0.1147560938
        180871       1    0.1146046973    0.1146046973
        191773       1    0.1144753241    0.1144753241
        188221       1    0.1142380393    0.1142380393
        203107       1    0.1142201367    0.1142201367
        198582       1    0.1141944809    0.1141944809
        188447       1    0.1141363370    0.1141363370
        199029       1    0.1139296863    0.1139296863
        192030       1    0.1139291674    0.1139291674
        191629       1    0.1139261831    0.1139261831
        181000       1    0.1138884317    0.1138884317
        188464       1    0.1136116100    0.1136116100
        201350       1    0.1135936546    0.1135936546
        207986       1    0.1135827366    0.1135827366
        191359       1    0.1135685643    0.1135685643
        191711       1    0.1135415706    0.1135415706
        210235       1    0.1134917892    0.1134917892
        185950       1    0.1134364098    0.1134364098
        191424       1    0.1133749381    0.1133749381
        208141       1    0.1132876542    0.1132876542
        201315       1    0.1131884769    0.1131884769
        178737       1    0.1131536094    0.1131536094
        191454       1    0.1130028764    0.1130028764
        205961       1    0.1129941321    0.1129941321
        178775       1    0.1129661834    0.1129661834
        198289       1    0.1128915220    0.1128915220
        198584       1    0.1128149397    0.1128149397
        191431       1    0.1127768244    0.1127768244
        211482       1    0.1124215438    0.1124215438
        191362       1    0.1124190858    0.1124190858
        195187       1    0.1123178589    0.1123178589
        178751       1    0.1120898724    0.1120898724
        191356       1    0.1120503407    0.1120503407
        191227       1    0.1119673109    0.1119673109
        207980       1    0.1118797577    0.1118797577
        195161       1    0.1118170998    0.1118170998
        218213       1    0.1117749707    0.1117749707
        195795       1    0.1115592237    0.1115592237
        186158       1    0.1114120118    0.1114120118
        178766       1    0.1114088631    0.1114088631
        178626       1    0.1113846820    0.1113846820
        198415       1    0.1113545440    0.1113545440
        204978       1    0.1112124868    0.1112124868
        195170       1    0.1109564447    0.1109564447
        211367       1    0.1109141603    0.1109141603
        217659       1    0.1109001547    0.1109001547
        208728       1    0.1108459949    0.1108459949
        211987       1    0.1108256351    0.1108256351
        205404       1    0.1107177797    0.1107177797
        217619       1    0.1106754854    0.1106754854
        179215       1    0.1106572060    0.1106572060
        188523       1    0.1105251059    0.1105251059
        218060       1    0.1105093223    0.1105093223
        194964       1    0.1104894834    0.1104894834
        215440       1    0.1104347868    0.1104347868
        195525       1    0.1104237267    0.1104237267
        176594       1    0.1102369972    0.1102369972
        217510       1    0.1102368121    0.1102368121
        197457       1    0.1102356967    0.1102356967
        194936       1    0.1101540353    0.1101540353
        192132       1    0.1100951271    0.1100951271
        191260       1    0.1099109029    0.1099109029
        199338       1    0.1097328028    0.1097328028
        210264       1    0.1096840934    0.1096840934
        198629       1    0.1096265316    0.1096265316
        178784       1    0.1094819929    0.1094819929
        200121       1    0.1094661443    0.1094661443
        184291       1    0.1094221115    0.1094221115
        212362       1    0.1092720750    0.1092720750
        220973       1    0.1092316168    0.1092316168
        211434       1    0.1090799337    0.1090799337
        192022       1    0.1090421962    0.1090421962
        179053       1    0.1090345746    0.1090345746
        192407       1    0.1089521590    0.1089521590
        217251       1    0.1089318767    0.1089318767
        199106       1    0.1089108716    0.1089108716
        218332       1    0.1088402725    0.1088402725
        211941       1    0.1086161037    0.1086161037
        217498       1    0.1085434515    0.1085434515
        178610       1    0.1085404654    0.1085404654
        196131       1    0.1084049658    0.1084049658
        210122       1    0.1082984995    0.1082984995
        179030       1    0.1082222518    0.1082222518
        210025       1    0.1082215802    0.1082215802
        199031       1    0.1080247884    0.1080247884
        198544       1    0.1080199679    0.1080199679
        178770       1    0.1078679391    0.1078679391
        218114       1    0.1077517048    0.1077517048
        174721       1    0.1076955616    0.1076955616
        206218       1    0.1076847672    0.1076847672
        184508       1    0.1076218650    0.1076218650
        188187       1    0.1076031303    0.1076031303
        198434       1    0.1075585534    0.1075585534
        200105       1    0.1074939296    0.1074939296
        176520       1    0.1074179044    0.1074179044
        192443       1    0.1073172611    0.1073172611
        179378       1    0.1072781707    0.1072781707
        188579       1    0.1072629917    0.1072629917
        178682       1    0.1071793914    0.1071793914
        219798       1    0.1071164825    0.1071164825
        180974       1    0.1070912878    0.1070912878
        198790       1    0.1069855839    0.1069855839
        178812       1    0.1069426669    0.1069426669
        195971       1    0.1069101274    0.1069101274
        186232       1    0.1068216975    0.1068216975
        186321       1    0.1067881096    0.1067881096
        196606       1    0.1067060865    0.1067060865
        185771       1    0.1066102708    0.1066102708
