molecule_name,score,max_hist_sim,hf_unique,brenk_ok,shelf_ok
rxn:1:60181:22794,0.1101110428571701,0.8461538461538461,True,False,False
rxn:1:45583:10503,0.11010983411003561,0.8717948717948718,True,True,False
rxn:1:57797:31526,0.11007320523262024,0.6333333333333333,True,False,False
rxn:1:48333:103,0.10996521157877785,0.8153846153846154,True,False,False
rxn:1:52148:10393,0.10993530894770767,0.8648648648648649,True,True,False
rxn:1:55769:22851,0.10993405183156331,0.7901234567901234,True,False,False
rxn:1:64651:22738,0.10993016163508097,0.8275862068965517,True,False,False
rxn:1:59225:2056,0.10991881291071574,1.0,False,True,False
rxn:1:62986:23567,0.10991807511219612,0.8,True,False,False
rxn:1:60207:22701,0.10991496875368316,0.8787878787878788,True,False,False
rxn:1:59225:31639,0.1099077517336065,1.0,False,True,False
rxn:1:62565:2059,0.10990079641342163,0.7592592592592593,True,False,False
rxn:1:59070:22701,0.10989953712983565,0.6447368421052632,True,False,False
rxn:1:55360:10477,0.109892158797293,1.0,False,True,False
rxn:1:49888:10393,0.10988030363531674,0.8051948051948052,True,True,False
rxn:1:56040:10393,0.10987874690224142,1.0,False,True,False
rxn:1:61660:22741,0.10987204724344714,0.7424242424242424,True,False,False
rxn:1:59234:23568,0.10986478164278228,0.8153846153846154,True,False,False
rxn:1:55769:22862,0.10983862596399643,1.0,False,False,False
rxn:1:55503:10393,0.10982577130198479,0.7792207792207793,True,True,False
rxn:1:44436:23485,0.10979652206103006,0.6578947368421053,True,False,False
rxn:1:59013:22692,0.10978593826293945,1.0,False,True,False
rxn:1:55354:10503,0.10977333433487836,0.8227848101265823,True,True,False
rxn:1:52404:3980,0.10975402279904015,0.8571428571428571,True,True,False
rxn:1:52452:102,0.10974865124143403,0.7222222222222222,True,False,False
rxn:1:55769:37914,0.10972453554471334,0.6901408450704225,True,False,False
rxn:1:65090:22738,0.10970485303550959,0.8235294117647058,True,False,False
rxn:1:56030:10393,0.10970432618085076,0.8947368421052632,True,True,False
rxn:1:51971:23564,0.10970114810126168,0.8059701492537313,True,False,False
rxn:1:44436:120,0.10969405789529124,0.7397260273972602,True,False,False
rxn:1:59225:1181,0.10968829756197722,1.0,False,True,False
rxn:1:55263:10393,0.1096684243530035,1.0,False,True,False
rxn:1:45624:10393,0.10965821519494057,1.0,False,True,False
rxn:1:51952:10393,0.10964319200226755,1.0,False,True,False
rxn:1:59225:31579,0.10962395370006561,1.0,False,True,False
rxn:1:62064:22732,0.10961845318476358,1.0,False,True,False
rxn:1:42573:32469,0.10961840195315224,0.7941176470588235,True,False,False
rxn:1:52414:22662,0.10960614681243896,0.7375,True,False,False
rxn:1:55305:10501,0.109590698372234,1.0,False,True,False
rxn:1:45979:23524,0.10956675391043386,0.7066666666666667,True,False,False
rxn:1:59368:23566,0.10956236124038696,0.7142857142857143,True,False,False
rxn:1:61855:22718,0.1095536262900741,0.8032786885245902,True,False,False
rxn:1:52452:11890,0.10954278249007005,0.6666666666666666,True,False,False
rxn:1:52446:10477,0.10952857221875872,1.0,False,True,False
rxn:1:45948:107,0.10952834014234872,0.7058823529411765,True,False,False
rxn:1:52474:30489,0.10947711978639875,0.7230769230769231,True,False,False
rxn:1:59251:17752,0.10946350328383907,0.6075949367088608,True,False,False
rxn:1:60671:23454,0.10942009399677145,0.5277777777777778,True,False,False
rxn:1:55229:10477,0.10941988229751587,0.88,True,True,False
rxn:1:55401:10477,0.10941241726730809,0.8571428571428571,True,True,False
rxn:1:42445:22693,0.10938987987382072,0.8412698412698413,True,False,False
rxn:1:44021:22730,0.10936909317970275,1.0,False,True,False
rxn:1:51898:10393,0.1093315247333411,1.0,False,True,False
rxn:1:55645:10477,0.10932961106300354,0.8375,True,True,False
rxn:1:48317:31781,0.10931206160578234,0.8253968253968254,True,False,False
rxn:1:51693:10393,0.10929230973124504,1.0,False,True,False
rxn:1:59234:30489,0.1092602014541626,0.5735294117647058,True,False,False
rxn:1:49934:10477,0.10925135612487794,0.7804878048780488,True,True,False
rxn:1:59226:120,0.10924770370606453,0.819672131147541,True,False,False
rxn:1:45583:10393,0.10924426838755608,0.8493150684931506,True,True,False
rxn:1:52421:107,0.10923818747202556,0.7323943661971831,True,False,False
rxn:1:56155:10393,0.10922409506405101,0.8289473684210527,True,True,False
rxn:1:52365:31781,0.10920923756014916,0.8405797101449275,True,False,False
rxn:1:57399:10477,0.10920518822968006,0.8648648648648649,True,True,False
rxn:1:45979:22701,0.1091437755209027,0.5487804878048781,True,False,False
rxn:1:52017:23566,0.10913454869697833,0.8714285714285714,True,False,False
rxn:1:59226:31580,0.10909685386078698,0.6461538461538462,True,False,False
rxn:1:57404:10477,0.10909558832645416,0.8533333333333334,True,True,False
rxn:1:45575:10477,0.10907960299289587,0.8961038961038961,True,True,False
rxn:1:55291:10503,0.10907882802626666,1.0,False,True,False
rxn:1:59225:3920,0.10907175866040317,1.0,False,True,False
rxn:1:55698:10393,0.10905970949115175,0.8533333333333334,True,True,False
rxn:1:45726:23564,0.10903708691950198,0.7083333333333334,True,False,False
rxn:1:61753:22853,0.10902944420065198,1.0,False,True,False
rxn:1:45396:10393,0.10902914308732556,0.8591549295774648,True,True,False
rxn:1:52409:120,0.10901793465018272,0.7662337662337663,True,False,False
rxn:1:45726:23485,0.10900104662467694,0.8484848484848485,True,False,False
rxn:1:55656:10477,0.10900077048469992,0.85,True,True,False
rxn:1:59370:31821,0.108995150242533,0.6621621621621622,True,False,False
rxn:1:61784:3679,0.10899485712466032,0.7115384615384616,True,False,False
rxn:1:50080:10477,0.10898401737213134,0.7926829268292683,True,True,False
rxn:1:55047:10393,0.1089792674587619,0.8285714285714286,True,True,False
rxn:1:46034:103,0.10897168517112732,0.7164179104477612,True,False,False
rxn:1:59234:39924,0.10897020193246695,0.6557377049180327,True,False,False
rxn:1:40448:32469,0.10896818126950945,0.803030303030303,True,False,False
rxn:1:59183:120,0.10895564479212608,0.8260869565217391,True,False,False
rxn:1:55769:22721,0.10891603546984055,0.810126582278481,True,False,False
rxn:1:55308:10501,0.1089028228412975,0.8767123287671232,True,True,False
rxn:1:61784:6553,0.10890224034135992,0.6785714285714286,True,False,False
rxn:1:62064:22693,0.10890014212706993,0.8666666666666667,True,False,False
rxn:1:59251:23568,0.10889705707286966,0.8064516129032258,True,False,False
rxn:1:50325:6438,0.10888659755388895,0.7323943661971831,True,False,False
rxn:1:59234:23564,0.10885163503033775,0.8461538461538461,True,False,False
rxn:1:51880:23454,0.10883590482896374,0.8484848484848485,True,False,False
rxn:1:62555:2800,0.10880337655544281,1.0,False,True,False
rxn:1:42656:31781,0.10879136365035484,0.5942028985507246,True,False,False
rxn:1:57910:10477,0.10878325592387807,1.0,False,True,False
rxn:1:55377:10477,0.10877894632744067,0.8461538461538461,True,True,False
rxn:1:52504:23293,0.10877102613449097,0.8032786885245902,True,False,False
rxn:1:52365:23485,0.10875904752362159,0.8028169014084507,True,False,False
rxn:1:59225:12172,0.10875391282818535,1.0,False,True,False
rxn:1:55340:10477,0.10874790495092218,0.8701298701298701,True,True,False
rxn:1:55769:17752,0.10873727836916523,0.6805555555555556,True,False,False
rxn:1:55051:10477,0.10873089730739594,1.0,False,True,False
rxn:1:45595:10393,0.10872279480099678,0.8591549295774648,True,True,False
rxn:1:57481:771,0.10870072990655899,0.5932203389830508,True,False,False
rxn:1:61753:22713,0.10870000720024109,0.8412698412698413,True,False,False
rxn:1:52988:11890,0.10866675206593104,0.6164383561643836,True,False,False
rxn:1:63062:23568,0.10860415490774009,1.0,False,True,False
rxn:1:42632:23568,0.10858123302459717,1.0,False,True,False
rxn:1:58952:120,0.10857096513112387,0.8484848484848485,True,False,False
rxn:1:55769:3136,0.10855786616985615,0.7761194029850746,True,False,False
rxn:1:40338:10393,0.1085568517446518,0.8666666666666667,True,True,False
rxn:1:55769:39374,0.10854366302490234,0.7058823529411765,True,False,False
rxn:1:62688:32182,0.1085391824062054,1.0,False,False,False
rxn:1:59370:23564,0.10852605104446411,0.6455696202531646,True,False,False
rxn:1:47370:31781,0.1085020649817682,1.0,False,True,False
rxn:1:43678:6339,0.10847643934763394,0.6825396825396826,True,False,False
rxn:1:56717:10477,0.1084735095500946,0.7901234567901234,True,True,False
rxn:1:62565:12180,0.10847339941107709,1.0,False,False,False
rxn:1:55168:10393,0.10846072062849998,1.0,False,True,False
rxn:1:62266:120,0.10845705179067758,1.0,False,True,False
rxn:1:54977:22690,0.10843847537862844,1.0,False,True,False
rxn:1:57797:120,0.10843173464139302,0.9523809523809523,True,False,False
rxn:1:55866:31781,0.1084243655204773,0.7761194029850746,True,False,False
rxn:1:59278:23568,0.10840577970851552,1.0,False,True,False
rxn:1:61855:22713,0.10839342432362693,1.0,True,False,False
rxn:1:57051:31781,0.10837384948024044,1.0,False,True,False
rxn:1:59225:3861,0.10837018489837646,1.0,True,True,False
rxn:1:59255:22698,0.10835221223533154,0.7222222222222222,True,False,False
rxn:1:49387:22713,0.10834173041005288,0.8484848484848485,True,False,False
rxn:1:40479:10393,0.10833501070737839,0.8783783783783784,True,True,False
rxn:1:40200:10503,0.1083055879130508,0.8717948717948718,True,True,False
rxn:1:61754:22794,0.10830420255661011,0.8461538461538461,True,False,False
rxn:1:45601:3980,0.10830279853608873,0.85,True,True,False
rxn:1:61674:6187,0.10829857289791107,1.0,False,True,False
rxn:1:42029:23454,0.10829638288571285,0.8301886792452831,True,False,False
rxn:1:45968:10477,0.10829450102413402,0.8846153846153846,True,True,False
rxn:1:40240:3980,0.1082674605505807,0.8461538461538461,True,True,False
rxn:1:45139:23454,0.10825604658860427,0.7454545454545455,True,False,False
rxn:1:44436:23,0.10825244144157127,0.5443037974683544,True,False,False
rxn:1:52078:10477,0.10824801991967593,0.8717948717948718,True,True,False
rxn:1:55773:10477,0.1082372577751384,0.825,True,True,False
rxn:1:55606:10503,0.10822289330618722,0.8481012658227848,True,True,False
rxn:1:62064:22733,0.10822157859802246,0.8666666666666667,True,False,False
rxn:1:59225:11772,0.1081957762891596,1.0,True,True,False
rxn:1:59225:2042,0.1081957762891596,1.0,True,True,False
rxn:1:52409:23538,0.10818626880645751,0.7466666666666667,True,False,False
rxn:1:55440:6553,0.10817670077085495,0.7121212121212122,True,False,False
rxn:1:51971:120,0.10815250489019579,0.8142857142857143,True,False,False
rxn:1:57772:120,0.1081456442674001,0.7536231884057971,True,False,False
rxn:1:59225:32234,0.10814516819440402,1.0,False,True,False
rxn:1:55769:1674,0.10813024888436,0.7142857142857143,True,False,False
rxn:1:58934:22730,0.10811697840690612,1.0,False,True,False
rxn:1:65458:31691,0.10810927867889404,0.7368421052631579,True,False,False
rxn:1:55734:10477,0.1081081979414996,0.8266666666666667,True,True,False
rxn:1:40462:17752,0.10809857845306396,0.5595238095238095,True,False,False
rxn:1:40027:3980,0.10809310844966344,0.7411764705882353,True,True,False
rxn:1:62372:120,0.10808216837736276,1.0,False,True,False
rxn:1:51905:10503,0.1080681221825736,0.8518518518518519,True,True,False
rxn:1:52474:11890,0.1080604768716372,0.71875,True,False,False
rxn:1:51992:10477,0.10802446744021248,0.868421052631579,True,True,False
rxn:1:51933:10477,0.1079753181513618,0.8701298701298701,True,True,False
rxn:1:58026:10393,0.10797400185556123,1.0,False,True,False
rxn:1:65458:22730,0.10797140374779701,0.8181818181818182,True,False,False
rxn:1:59070:22741,0.10796562801389133,0.6621621621621622,True,False,False
rxn:1:59255:31765,0.10796075820922851,0.5797101449275363,True,False,False
rxn:1:55769:37786,0.1079542338848114,1.0,False,False,False
rxn:1:45697:17752,0.10793577829996745,0.5465116279069767,True,False,False
rxn:1:49432:22738,0.10792592719749168,0.7272727272727273,True,False,False
rxn:1:59225:24134,0.1079148856493143,1.0,False,True,False
rxn:1:59368:120,0.10791416838765144,0.8194444444444444,True,False,False
rxn:1:42029:1570,0.1078886825304765,0.6774193548387096,True,False,False
rxn:1:43586:22801,0.10787683063083225,0.8125,True,False,False
rxn:1:57396:10393,0.10786714669196837,0.8169014084507042,True,True,False
rxn:1:43586:22794,0.10784271469822636,0.7323943661971831,True,False,False
rxn:1:55700:10393,0.107823164174051,0.8533333333333334,True,True,False
rxn:1:49421:22854,0.1078231434027354,0.8823529411764706,True,False,False
rxn:1:59225:28684,0.10781951054282811,1.0,True,True,False
rxn:1:55769:122,0.10779602252520047,0.7846153846153846,True,False,False
rxn:1:55151:10393,0.10779271088540554,0.8493150684931506,True,True,False
rxn:1:45771:10477,0.10778768857320149,0.8076923076923077,True,True,False
rxn:1:45886:10477,0.10775776821024277,0.8607594936708861,True,True,False
rxn:1:57772:1570,0.10771914124488831,0.7285714285714285,True,False,False
rxn:1:55377:10393,0.10771548748016357,0.8493150684931506,True,True,False
rxn:1:47489:23454,0.10770009085536003,0.5405405405405406,True,False,False
rxn:1:59370:120,0.10769270174205303,0.8194444444444444,True,False,False
rxn:1:59234:102,0.10768184065818787,1.0,False,False,False
rxn:1:55645:10393,0.1076775048718308,0.84,True,True,False
rxn:1:59226:31874,0.1076745827283178,0.5757575757575758,True,False,False
rxn:1:51971:22698,0.10765870660543442,0.8611111111111112,True,False,False
rxn:1:59234:22738,0.10764970743294919,0.7066666666666667,True,False,False
rxn:1:48333:31691,0.10764515399932861,0.8064516129032258,True,False,False
rxn:1:55233:10477,0.10764213041825728,0.8571428571428571,True,True,False
rxn:1:55923:10503,0.10764030729021346,0.75,True,True,False
rxn:1:51905:10477,0.10763430244782392,0.8717948717948718,True,True,False
rxn:1:55262:10393,0.10762921161949635,0.8356164383561644,True,True,False
rxn:1:55941:10477,0.10762600337757784,0.7763157894736842,True,True,False
rxn:1:51898:10501,0.10762209401411169,0.8461538461538461,True,True,False
rxn:1:59021:22741,0.10756086341796382,0.8461538461538461,True,False,False
rxn:1:55760:10477,0.10753950827261981,1.0,False,True,False
rxn:1:59225:1383,0.10753527931545091,1.0,False,True,False
rxn:1:52101:10477,0.10752323795767392,0.8717948717948718,True,True,False
rxn:1:41735:10501,0.1075218990445137,0.7866666666666666,True,True,False
rxn:1:52474:22651,0.10751285893576486,0.8481012658227848,True,False,False
rxn:1:54122:10477,0.10751276402860074,0.7906976744186046,True,True,False
rxn:1:40101:10393,0.10750540033463508,0.8571428571428571,True,True,False
rxn:1:46441:10393,0.1075017145701817,1.0,False,True,False
rxn:1:55517:10393,0.1074957512319088,1.0,False,True,False
rxn:1:47944:22692,0.10749071339766185,1.0,False,True,False
rxn:1:62565:11826,0.10748000741004944,0.7115384615384616,True,False,False
rxn:1:62274:22740,0.1074737994759171,0.8387096774193549,True,False,False
rxn:1:46034:11890,0.10745248317718506,0.5652173913043478,True,False,False
rxn:1:45996:10393,0.10743406144055453,0.782051282051282,True,True,False
rxn:1:45655:10501,0.10742972113869408,0.8611111111111112,True,True,False
rxn:1:42656:23568,0.10741839238575526,0.819672131147541,True,False,False
rxn:1:56068:10501,0.10740542411804199,0.7142857142857143,True,True,False
rxn:1:59239:23566,0.10739502619052756,0.7,True,False,False
rxn:1:62995:6187,0.10738050043582917,1.0,False,True,False
rxn:1:59255:23585,0.10735431621814596,0.85,True,False,False
rxn:1:59021:22732,0.10730994324530324,1.0,False,True,False
rxn:1:55769:1517,0.10729825377464294,0.847457627118644,True,False,False
rxn:1:52017:23565,0.10727740923563639,0.782051282051282,True,False,False
rxn:1:46761:10477,0.10727039641804165,0.8170731707317073,True,True,False
rxn:1:52279:10501,0.10726250920976911,0.7349397590361446,True,True,False
rxn:1:55823:10503,0.10725631543568202,0.9078947368421053,True,True,False
rxn:1:45955:23568,0.10725069046020508,0.8208955223880597,True,False,False
rxn:1:64651:22741,0.10723322822201636,0.8666666666666667,True,False,False
rxn:1:55698:3980,0.10722260861783414,0.8518518518518519,True,True,False
rxn:1:56182:10393,0.10720869372872745,0.8181818181818182,True,True,False
rxn:1:48644:31781,0.1072077424295487,1.0,False,True,False
rxn:1:55599:10503,0.10720593588692802,0.8481012658227848,True,True,False
rxn:1:55769:23535,0.10718982134546552,0.7222222222222222,True,False,False
rxn:1:59267:31110,0.10717023794467632,0.7547169811320755,True,False,False
rxn:1:62064:31781,0.10715383291244507,1.0,False,True,False
rxn:1:59070:22698,0.10710317827761173,0.7714285714285715,True,False,False
rxn:1:44450:23564,0.10710227915218898,0.64,True,False,False
rxn:1:50325:360,0.1070596864146571,0.8088235294117647,True,False,False
rxn:1:44380:23485,0.10705936749776204,0.7183098591549296,True,False,False
rxn:1:45581:10393,0.1070190854370594,1.0,False,True,False
rxn:1:51898:23567,0.10701139630942509,0.8405797101449275,True,False,False
rxn:1:52474:120,0.10699806362390518,1.0,False,False,False
rxn:1:55050:10477,0.1069614440202713,0.8533333333333334,True,True,False
rxn:1:55649:3980,0.10695645615861223,0.8536585365853658,True,True,False
rxn:1:52957:23485,0.10694572419831247,1.0,False,True,False
rxn:1:48364:31781,0.1069454550743103,0.7164179104477612,True,False,False
rxn:1:46515:10477,0.10694042841593425,0.8125,True,True,False
rxn:1:43741:2800,0.10693605882780892,0.6029411764705882,True,False,False
rxn:1:55279:10503,0.1069047047811396,0.8701298701298701,True,True,False
rxn:1:52504:22698,0.1068969675988862,1.0,False,False,False
rxn:1:55080:31781,0.1068916597536632,1.0,False,True,False
rxn:1:65090:22698,0.10689089182884462,0.8260869565217391,True,False,False
rxn:1:56649:10503,0.10688608079343229,1.0,False,True,False
rxn:1:49302:22693,0.10688474535942077,0.8135593220338984,True,False,False
rxn:1:40462:11890,0.106876107553641,0.5909090909090909,True,False,False
rxn:1:55327:10477,0.10684767997626102,0.8571428571428571,True,True,False
rxn:1:52017:120,0.10683501535846342,0.8714285714285714,True,False,False
rxn:1:52474:23485,0.10682973361784412,0.8055555555555556,True,False,False
rxn:1:62688:35142,0.1067313121424781,0.7674418604651163,True,False,False
rxn:1:40461:10393,0.10672422498464584,0.7468354430379747,True,True,False
rxn:1:55769:22741,0.1067228895776412,0.8076923076923077,True,False,False
rxn:1:51593:10477,0.10668010078370571,0.7625,True,True,False
rxn:1:59013:22701,0.10667459964752198,0.84375,True,False,False
rxn:1:55769:31927,0.10666802883148194,0.765625,True,False,False
rxn:1:52409:107,0.10664649407068888,0.7671232876712328,True,False,False
rxn:1:52668:10477,0.10664354927010006,0.8902439024390244,True,True,False
rxn:1:40466:10393,0.10664192587137222,0.8648648648648649,True,True,False
rxn:1:45578:10393,0.10663774982094765,0.8888888888888888,True,True,False
rxn:1:57358:10477,0.10662386566400528,1.0,False,True,False
rxn:1:61378:22720,0.10660457831841928,0.6666666666666666,True,False,False
rxn:1:55895:10503,0.10658848455974033,0.7857142857142857,True,True,False
rxn:1:45713:10448,0.10658650795618693,0.8194444444444444,True,True,False
rxn:1:41832:10501,0.10658514850279864,0.8783783783783784,True,True,False
rxn:1:55030:10477,0.10658444091677666,0.8333333333333334,True,True,False
rxn:1:53111:107,0.10658237338066101,1.0,False,True,False
rxn:1:43586:22733,0.10655273840977596,0.8070175438596491,True,False,False
rxn:1:59279:120,0.10649012750194918,0.7941176470588235,True,False,False
rxn:1:59279:23566,0.10647827797922595,0.7101449275362319,True,False,False
rxn:1:50325:23566,0.1064748590992343,0.7368421052631579,True,False,False
rxn:1:54213:23454,0.10646711728152107,0.7464788732394366,True,False,False
rxn:1:55365:3980,0.10646678341759576,0.7974683544303798,True,True,False
rxn:1:55365:10477,0.10644965460806181,0.8571428571428571,True,True,False
rxn:1:40042:3980,0.10642604487282889,0.8571428571428571,True,True,False
rxn:1:54980:10477,0.10641849425531202,0.7792207792207793,True,True,False
rxn:1:45526:6339,0.10641465974705559,0.8524590163934426,True,False,False
rxn:1:59234:27792,0.10641363571430075,0.5333333333333333,True,False,False
rxn:1:52056:23566,0.10641086512598498,0.7808219178082192,True,False,False
rxn:1:45970:10393,0.10640887600002867,0.725,True,True,False
rxn:1:57015:12172,0.10639375448226929,1.0,False,True,False
rxn:1:46034:120,0.10638708453024587,0.8805970149253731,True,False,False
rxn:1:45583:107,0.10638194850512914,1.0,False,True,False
rxn:1:56810:10477,0.10638102325233253,0.8170731707317073,True,True,False
rxn:1:45655:10393,0.10637708753347397,0.8591549295774648,True,True,False
rxn:1:59013:22854,0.10633782225270424,0.8769230769230769,True,False,False
rxn:1:59225:24034,0.10633479736068031,1.0,False,True,False
rxn:1:59226:1663,0.10633271932601929,0.5,True,False,False
rxn:1:56031:10503,0.10630133085780674,0.891566265060241,True,True,False
rxn:1:45713:33027,0.10627974470456442,0.8028169014084507,True,True,False
rxn:1:45726:23566,0.10627162562949317,0.7714285714285715,True,False,False
rxn:1:56249:10501,0.1062586920601981,0.8333333333333334,True,True,False
rxn:1:40240:10503,0.10624273618062337,1.0,False,True,False
rxn:1:45844:10393,0.10623003136027943,0.84,True,True,False
rxn:1:61855:22721,0.10621637531689235,0.84375,True,False,False
rxn:1:57327:10393,0.10621578462662236,0.7333333333333333,True,True,False
rxn:1:51989:10477,0.10621486341252047,0.8481012658227848,True,True,False
rxn:1:56063:10477,0.10620738778795515,0.8875,True,True,False
rxn:1:46034:23585,0.10616118435201974,0.8548387096774194,True,False,False
rxn:1:59024:120,0.10615946253140768,0.8181818181818182,True,False,False
rxn:1:52452:120,0.10612374730408192,0.8142857142857143,True,False,False
rxn:1:52409:30489,0.10611440454210554,0.6764705882352942,True,False,False
rxn:1:54529:23568,0.10610089699427287,1.0,False,True,False
rxn:1:57552:3980,0.1060711179460798,0.8571428571428571,True,True,False
rxn:1:57552:10501,0.10606557875871658,0.8082191780821918,True,True,False
rxn:1:45930:10477,0.10601187102934893,0.8481012658227848,True,True,False
rxn:1:60828:22738,0.10600390235582988,0.734375,True,False,False
rxn:1:52077:10393,0.10599712530771892,0.8767123287671232,True,True,False
rxn:1:59368:23567,0.10597927570343017,0.8260869565217391,True,False,False
rxn:1:41257:10477,0.10597827434539794,0.8717948717948718,True,True,False
rxn:1:62565:7792,0.10597503185272217,0.7115384615384616,True,False,False
rxn:1:52055:23566,0.10597201873516214,0.7972972972972973,True,False,False
rxn:1:49302:22758,0.1059450782262362,0.7192982456140351,True,False,False
rxn:1:59225:30972,0.10594284286101659,1.0,False,True,False
rxn:1:51890:10477,0.10593764220967013,1.0,False,True,False
rxn:1:52365:107,0.10593361258506775,0.7727272727272727,True,False,False
rxn:1:55514:10501,0.10593147350080086,0.9041095890410958,True,True,False
rxn:1:55115:10393,0.10592975924091955,0.821917808219178,True,True,False
rxn:1:46981:103,0.10592903409685407,1.0,False,True,False
rxn:1:50325:19467,0.10592686588113959,0.7746478873239436,True,False,False
rxn:1:63465:22854,0.1059119877991853,0.8360655737704918,True,False,False
rxn:1:64029:10477,0.10590878018626461,1.0,False,True,False
rxn:1:46981:23567,0.10587987200967197,0.859375,True,False,False
rxn:1:59225:39076,0.10584179560343425,1.0,False,True,False
rxn:1:55479:10477,0.10583146051927046,0.8701298701298701,True,True,False
rxn:1:45955:107,0.10581836823759408,0.8142857142857143,True,False,False
rxn:1:59013:22713,0.1058120189174529,0.84375,True,False,False
rxn:1:59267:31691,0.10578960638779861,0.6101694915254238,True,False,False
rxn:1:56249:10393,0.1057842724463519,0.8533333333333334,True,True,False
rxn:1:61784:10671,0.10577764548361301,0.6493506493506493,True,False,False
rxn:1:64585:22740,0.10576394773446597,0.8596491228070176,True,False,False
rxn:1:61855:22700,0.10576360093222724,1.0,False,False,False
rxn:1:43741:32258,0.10575771170693475,0.5747126436781609,True,False,False
rxn:1:49421:22861,0.10574533144632975,0.8676470588235294,True,False,False
rxn:1:62995:22738,0.10574451191671963,0.8333333333333334,True,False,False
rxn:1:61675:22738,0.10574451191671963,0.8333333333333334,True,False,False
rxn:1:51904:10477,0.10574177433462705,1.0,False,True,False
rxn:1:45979:107,0.10573568220796256,0.835820895522388,True,False,False
rxn:1:52421:23566,0.10573041836420695,0.8333333333333334,True,False,False
rxn:1:60181:22758,0.10572389761606853,0.7230769230769231,True,False,False
rxn:1:59070:22738,0.10572016600406531,0.7571428571428571,True,False,False
rxn:1:45948:23485,0.10569157401720683,0.8888888888888888,True,False,False
rxn:1:55778:10477,0.10568705025841207,0.7142857142857143,True,True,False
rxn:1:49433:22733,0.1056799833421354,0.8305084745762712,True,False,False
rxn:1:51904:10393,0.10566692641287138,1.0,False,True,False
rxn:1:45931:10393,0.10566448081623424,0.8472222222222222,True,True,False
rxn:1:43586:22854,0.10566430596204904,0.819672131147541,True,False,False
rxn:1:61592:22701,0.10565627062762226,0.864406779661017,True,False,False
rxn:1:55769:39921,0.10563539266586304,0.7377049180327869,True,False,False
rxn:1:62588:22730,0.10563073249963614,0.6779661016949152,True,False,False
rxn:1:49433:22740,0.1056300147815987,0.8596491228070176,True,False,False
rxn:1:45979:22700,0.10561800364292029,0.5581395348837209,True,False,False
rxn:1:50325:39395,0.10560153126716613,0.734375,True,False,False
rxn:1:46035:23485,0.10558478832244873,0.8461538461538461,True,False,False
rxn:1:55747:10477,0.10557745835360359,0.8625,True,True,False
rxn:1:63465:22760,0.10556103502001081,0.7894736842105263,True,False,False
rxn:1:45979:22698,0.10554098524153233,0.5625,True,False,False
rxn:1:57334:10503,0.10554072712406967,0.8441558441558441,True,True,False
rxn:1:55801:10501,0.10553584729923922,0.8311688311688312,True,True,False
rxn:1:40240:10501,0.10552958399057388,0.8157894736842105,True,True,False
rxn:1:61674:22738,0.10552842863674822,0.8333333333333334,True,False,False
rxn:1:56061:10477,0.1055089201245989,1.0,False,True,False
rxn:1:59278:22713,0.10550855486481278,0.8333333333333334,True,False,False
rxn:1:59225:23901,0.10550145940347151,1.0,False,True,False
rxn:1:45676:23485,0.10548450206888133,0.8088235294117647,True,False,False
rxn:1:61675:6187,0.1054123193025589,1.0,False,True,False
rxn:1:62688:24034,0.10540669858455658,0.7619047619047619,True,False,False
rxn:1:55510:10501,0.10540460275881218,0.8181818181818182,True,True,False
rxn:1:42573:32437,0.105395074401583,0.6901408450704225,True,False,False
rxn:1:59114:23564,0.10538578033447266,0.6865671641791045,True,False,False
rxn:1:54977:22738,0.10538024504979451,0.819672131147541,True,False,False
rxn:1:59225:2511,0.10537824847481468,1.0,False,True,False
rxn:1:55268:10501,0.1053774609710231,1.0,False,True,False
rxn:1:47483:31781,0.1053727307627278,1.0,False,False,False
rxn:1:59225:31169,0.10537056489424272,0.8043478260869565,True,True,False
rxn:1:59225:22732,0.10536414198577404,1.0,False,True,False
rxn:1:59224:107,0.10535742085555504,0.78125,True,False,False
rxn:1:51895:120,0.10535544157028198,1.0,False,True,False
rxn:1:61784:39437,0.10535522585823423,0.8867924528301887,True,False,False
rxn:1:45690:23485,0.10534747304587529,0.8529411764705882,True,False,False
rxn:1:45779:23567,0.10532328486442566,0.8548387096774194,True,False,False
rxn:1:52562:23485,0.10531703768105342,0.8260869565217391,True,True,False
rxn:1:52452:23567,0.10531665285428365,0.7027027027027027,True,False,False
rxn:1:53442:120,0.10529553331434727,0.7534246575342466,True,True,False
rxn:1:59234:116,0.1052504812969881,0.8059701492537313,True,False,False
rxn:1:45726:22698,0.10524916072045604,0.5769230769230769,True,False,False
rxn:1:55769:31821,0.10524619950188531,1.0,False,False,False
rxn:1:46130:10477,0.10518974416396197,0.8095238095238095,True,True,False
rxn:1:51241:31781,0.10517651530412528,1.0,False,True,False
rxn:1:55087:10477,0.10514922812581062,0.7875,True,True,False
rxn:1:61378:22713,0.10513085347634775,0.7213114754098361,True,False,False
rxn:1:55036:10501,0.10510272346436977,0.7532467532467533,True,True,False
rxn:1:59225:22720,0.10510084964334965,0.8,True,False,False
rxn:1:55368:10503,0.10509272182688993,0.8589743589743589,True,True,False
rxn:1:54118:23566,0.1050917599350214,0.7662337662337663,True,False,False
rxn:1:55713:10503,0.10508944307054792,0.8125,True,True,False
rxn:1:47026:31781,0.10508196949958801,0.8461538461538461,True,True,False
